supConstruida,terreno,title,valorCLP,valorUF,x,y
47,47,Tobalaba 10939,300000,10,-33.47051,-70.55342
112,112,"Departamento 112,00 mt2/ Consistorial/ El Embalse/ 4 Dormitorios/ 2 Estacionamientos y 1 Bodega",770000,27,-33.49233,-70.55034
54,57,Av Vespucio entre Estación Los Orientales y Estación Grecia,400000,14,-33.46536,-70.57455
105,123,EL EMBALSE 8600,750000,26,-33.49400,-70.54919
112,112,Excelente propiedad amplios espacios,750000,27,-33.49233,-70.55034
98,120,PEÑALOLEN ALTO,700000,25,-33.50554,-70.55346
106,106,El embalse  8600 - Departamento 2,680000,24,-33.49400,-70.54919
80,191,A un costado del Mall Quilín,750000,27,-33.48160,-70.53839
89,104,El Embalse / Consistorial,670000,23,-33.49386,-70.54919
94,102,LOS PRESIDENTES 8090,650000,23,-33.48747,-70.55407
96,119,ARRIENDO 3 DORT.. SIN AVAL,680000,24,-33.50311,-70.57290
91,103,LOS PRESIDENTES 8090,650000,23,-33.48747,-70.55407
116,118,"Av. Hacienda Macul Sur 5701, Peñalolen,",675000,24,-33.48590,-70.57210
98,114,Avenida Quilín 5662,650000,23,-33.49056,-70.57480
42,43,"Cirujano Guzmán 70, Providencia",30000,1,-33.42717,-70.61857
41,46,CARLOS ANTUNEZ / TOBALABA / METRO CRISTOBAL COLON,391348,14,-33.42463,-70.59386
70,70,ERNESTO PINTO LAGARRIGUE,503162,18,-33.43360,-70.63720
40,50,Metro Salvador - Av. Providencia con Sal,380000,13,-33.43430,-70.62700
40,40,Los Boldos / Los Leones/Eliodoro Yañez,380000,13,-33.43111,-70.60293
37,40,"Avenida Providencia 455, Providencia",378000,13,-33.43501,-70.62794
39,45,"Amoblado con ESTAC. y Bodega, Metro M.Mo",450000,16,-33.42720,-70.61860
40,45,C. ANTUNEZ /  E. YAÑEZ,450000,16,-33.42900,-70.60530
45,48,Metro Pedro de Valdivia,480000,17,-33.43031,-70.60836
40,43,General Flores / Metro Manuel Montt,460000,16,-33.42780,-70.61870
50,50,Elena Blanco 1162 - Departamento 1162,480000,17,-33.44060,-70.61716
75,80,Los Nogales,500000,17,-33.42650,-70.60470
69,69,Lota 2545,500000,17,-33.42275,-70.60201
50,50,EL VERGEL /AVDA. EL BOSQUE,500000,17,-33.43124,-70.59613
50,55,metro Pedro de Valdivia,490000,17,-33.43485,-70.61573
35,40,El Bosque/El Vergel,520000,18,-33.43076,-70.59498
60,65,Providencia / José Manuel Infante,500000,17,-33.43227,-70.62367
60,67,NUEVA PROVIDENCIA / MANUEL MONTT,520000,18,-33.42879,-70.61871
50,50,La Concepción/ Providencia,500000,18,-33.42508,-70.61514
40,41,"Los Leones con Pocuro, Frente Plaza La Alcaldesa",520000,18,-33.43509,-70.60155
35,41,Av. El Cerro,520000,18,-33.42237,-70.62219
50,70,metro pedro de valdivia,520000,18,-33.43485,-70.61573
80,90,Avenida Providencia 1411,520000,18,-33.42839,-70.61864
70,76,EXCELENTE-BILBAO/SALVADOR/ CERCANO METRO SALVADOR Y METRO BUSTAMANTE,520000,18,-33.44078,-70.62191
38,38,Los Leones- frente a Plaza de la Alcaldesa,550000,19,-33.43509,-70.60155
60,60,Avenida Pocuro 2905,550000,19,-33.43228,-70.59109
90,100,Avenida Manuel Montt 175,550000,19,-33.42999,-70.61967
110,125,Avenida Holanda 1800 - Departamento 302,550000,19,-33.43489,-70.59913
65,74,Metro Ines de Suárez,550000,19,-33.44351,-70.60627
64,74,Carlos Antúnez / El Bosque,550000,19,-33.42540,-70.59640
40,46,METRO PEDRO DE VALDIVIA / AMOBLADO / ORIENTACIÓN NORTE / DISPONIBILIDAD INMEDIATA,550000,19,-33.42492,-70.61597
80,80,Providencia metro Tobalaba,550000,19,-33.41852,-70.60230
76,83,Avenida Pedro de Valdivia 2274,550000,19,-33.44351,-70.60627
50,55,Metro Salvador,550000,19,-33.43510,-70.62710
50,55,Metro Salvador,550000,19,-33.43420,-70.62650
78,80,FEDERICO FROEBEL CON MARCHAnT PEREIRA.,550000,19,-33.43289,-70.61138
98,98,Carlos Antúnez / Av.Pedro de Valdivia,550000,19,-33.42879,-70.61068
60,63,Luis Videla Herrera 2351,550000,19,-33.44171,-70.60046
60,70,Las Dalias 2555 - Departamento 00,550000,19,-33.43117,-70.60001
65,65,Marcel Duhaut 1200,550000,19,-33.42882,-70.59374
70,95,Doc. Pedro Lautaro Ferrer 3420,550000,19,-33.44427,-70.59583
64,66,Obispo Donoso,550000,19,-33.43720,-70.62890
50,55,Bosque Norte - Bosque Norte,550000,19,-33.42870,-70.60180
45,51,Francisco Antonio Encina 1781 - Departamento 1112,550000,19,-33.42492,-70.61597
70,70,Av Providencia - Metro Manuel Montt,550000,19,-33.43020,-70.62270
40,45,perez valenzuela / magnere,550000,19,-33.42488,-70.61859
105,120,CIRUJANO GUZMÁN 24  / METRO MANUEL MONTT,550000,19,-33.42770,-70.61790
70,70,Suecia / Carlos Antunez,550000,19,-33.42179,-70.60748
80,88,Rebajado!!!! Los Leones con Providencia,520000,18,-33.42017,-70.60546
65,65,VASCONIA S/N,520000,18,-33.44161,-70.60838
56,62,Carlos Antunez,520000,18,-33.42810,-70.60050
35,40,Metro Los Leones,520000,18,-33.42284,-70.60985
40,44,Avenida Pocuro 2659,520000,18,-33.43364,-70.59690
75,82,PEDRO VALDIVIA - GALVARINO GALLARDO,520000,18,-33.43006,-70.61101
79,79,Providencia Cálido y Luminoso,520000,18,-33.42020,-70.60550
58,58,"Andres Bello / Pedro de Valdivia, a 2 cuadras metro Pedro de Valdivia",520000,18,-33.42301,-70.61754
85,90,Metro Bustamante/Bilbao,515000,18,-33.44398,-70.62723
42,45,Dpto 2 DORMITORIOS 2 BAÑOS+BODEGA METRO COLON,520000,18,-33.42634,-70.59237
50,54,pedro de valdivia,510000,18,-33.43485,-70.61573
75,75,Ramón Díaz  1061,520000,18,-33.43145,-70.60933
45,47,Arriendo departamento amoblado Providencia / Ramón Carnicer,500000,18,-33.43781,-70.63364
71,80,El Vergel / Los Leones,510000,18,-33.43190,-70.59890
64,64,El Vergel / El Bosque,510000,18,-33.43110,-70.59550
46,46,METRO PEDRO DE VALDIVIA,500000,18,-33.42564,-70.61178
35,40,Amoblado // Barros Borgoño,500000,18,-33.42970,-70.61960
45,50,NUEVO! P. DE VALDIVIA/ BUSTO METRO INES,503162,18,-33.44020,-70.60580
52,55,Bustos / Ricardo Lyon,500000,18,-33.43980,-70.60370
50,100,Austria s,500000,18,-33.43515,-70.60652
40,45,Avenida Nueva Providencia 1372 - Departamento 1901,500000,17,-33.42879,-70.61871
60,64,AVE NUEVA PROVIDENCIA / miguel claro,500000,17,-33.43485,-70.61573
40,43,PEDRO DE VALDIVIA - DEPTO AMOBLADO,500000,17,-33.42237,-70.62219
79,81,Las Dalias 2650,500000,17,-33.43060,-70.59820
58,58,Metro Tobalaba,498000,17,-33.42050,-70.60126
25,25,Excelente Ubicación amoblado Carlos Antu,500000,17,-33.42760,-70.60500
60,65,Manuel Montt/ Irarrázabal,500000,17,-33.45151,-70.61327
70,70,Villaseca 2352,500000,17,-33.44434,-70.60431
37,37,Ubicación / Departamento completamente a,500000,17,-33.42610,-70.60580
58,60,Antonio Varas,500000,17,-33.43500,-70.61395
58,61,Avenida Nueva Providencia 1172 - Departamento 1108,500000,17,-33.42914,-70.61878
38,38,Los Leones con Pocuro,500000,17,-33.43530,-70.60160
60,65,Holanda / El Vergel,500000,17,-33.43260,-70.60010
35,39,POCURO/LYON,500000,17,-33.43520,-70.60500
30,30,Avenida Pedro de Valdivia,500000,17,-33.42490,-70.61160
75,75,Villaseca 2352,500000,17,-33.44434,-70.60431
46,52,Ricardo Lyon con Darío Urzua.,500000,17,-33.42980,-70.60610
50,55,Amapolas / Las Azucenas,500000,17,-33.43022,-70.59096
60,69,Campus Oriente Universidad Catolica,500000,17,-33.44443,-70.59513
45,45,Metro Pedro de Valdivia - AV. PROVIDENCI,550000,19,-33.42490,-70.61390
75,75,alcalde Almanzor Ureta 1221 - Departamento 301,540000,19,-33.43438,-70.61790
45,47,Avenida Pocuro,540000,19,-33.43554,-70.60416
75,88,Disponible a partir del 1 de agosto: Plaza Las Lilas - Av. El Bosque - Copihue - Carmen Sylva,545000,19,-33.42458,-70.59704
65,130,"Providencia, Federico Froebel- Matilde Salamanca,  dpto  dos dormitorios, dos baños. Se arrienda.",540000,19,-33.43313,-70.61348
52,60,Avenida Pedro de Valdivia / Galvarino Gallardo,540000,19,-33.43006,-70.61101
100,110,LYON-DIEGO DE ALMAGRO,540000,19,-33.44390,-70.60310
78,90,Lyon,540000,19,-33.43559,-70.60605
70,70,Pocuro,530000,19,-33.43529,-70.60342
50,59,Próximo Plaza La alcaldesa,540000,19,-33.43509,-70.60155
78,78,Eliodoro Yañez 942,531115,19,-33.43347,-70.62257
70,80,Doctor Roberto del Río 1500,530000,18,-33.43268,-70.59876
60,73,Federico Froebel / Marchant Pereira,531115,19,-33.43273,-70.61231
94,100,Plaza Pedro de Valdivia,530000,18,-33.43940,-70.60720
66,71,Carmen Sylva 2630,530000,19,-33.42419,-70.60025
76,76,HUELEN,530000,18,-33.43340,-70.62180
65,70,El Bosque / Copihues,525000,18,-33.42440,-70.59660
54,54,JOSUE SMITH SOLAR / CARMEN SYLVA,530000,18,-33.42500,-70.60520
60,66,El VERGEL  00 - Departamento 00,520000,18,-33.43289,-70.60408
35,38,Pocuro/Ricardo Lyon,530000,18,-33.43510,-70.60440
60,60,Avenida Nueva Providencia 1372 - Departamento 1009,520000,18,-33.42879,-70.61871
45,55,Roman Diaz // Metro Salvador,500000,17,-33.43657,-70.61994
55,55,DPTO PROVIDENCIA 1D 1B Amapolas  1607,500000,17,-33.43022,-70.59096
80,80,Metro Los Leones / Andres de Fuenzalida,500000,17,-33.42170,-70.61166
60,60,Larrain Gandarillas/ Bilbao,495000,17,-33.44160,-70.62864
70,70,Carlos Antunes,495000,17,-33.42940,-70.60280
46,52,Ricardo Lyon con Darío Urzua.,500000,17,-33.42980,-70.60610
60,65,Holanda / El Vergel,500000,17,-33.43260,-70.60010
38,38,Los Leones con Pocuro,500000,17,-33.43530,-70.60160
56,60,Amplio y luminoso departamento,495000,17,-33.43980,-70.60370
35,39,POCURO/LYON,500000,17,-33.43520,-70.60500
77,77,HOLANDA/ELIODORO YAÑEZ,490000,17,-33.42939,-70.60101
40,42,Santa Beatriz/Metro Manuel Montt,490000,17,-33.42720,-70.61770
70,73,a pasos CAMPUS ORIENTE U CATOLICA,490000,17,-33.44431,-70.60046
40,41,Capellán Abarzúa 240,480000,17,-33.43047,-70.63107
40,40,Pedro de Valdivia  / Darío Urzúa,490000,17,-33.43062,-70.61020
36,45,pedro de valdivia,490000,17,-33.42991,-70.60973
40,42,Capellán Abarzúa 240,480000,17,-33.43047,-70.63107
45,55,Holanda con Carlos Antunez,490000,17,-33.42594,-70.60217
45,48,Ricardo Lyon / Pocuro,490000,17,-33.43559,-70.60432
42,42,"Arriendo hermoso depto. amoblado, a 3 cuadras de Metro Inés de Suárez, PROVIDENCIA.",450000,16,-33.43671,-70.60298
40,46,Francisco Antonio Encina con La Concepción,450000,16,-33.42492,-70.61597
80,80,De Las Claras 182,490000,17,-33.43898,-70.63079
48,48,Departamento amoblado 1 dorm a pasos del metro Manuel Mont,450000,16,-33.43067,-70.61893
50,55,Avenida Luis Thayer Ojeda 947,450000,16,-33.42688,-70.59991
44,48,METRO BILBAO,450000,16,-33.43311,-70.58419
37,41,METRO LEONES / DIEGO DE VELASQUEZ/ CON E,450000,16,-33.42400,-70.61090
45,47,Condell / Av. Providencia,450000,16,-33.43510,-70.62800
75,89,Arturo Claro 1356,450000,16,-33.44147,-70.61443
40,46,SUECIA / TRAIGUEN,450000,16,-33.42669,-70.60567
40,43,Lota / Los Leones,450000,16,-33.42380,-70.60610
50,57,Metro Tobalaba - UNIVERSIDAD SAN SEBASTI,450000,16,-33.42180,-70.60440
39,45,"Amoblado con ESTAC. y Bodega, Metro M.Mo",450000,16,-33.42720,-70.61860
45,48,Colegio San Ignacio - El Vergel/El Bosqu,450000,16,-33.43110,-70.59570
48,48,METRO PEDRO DE VALDIVIA,450000,16,-33.42610,-70.61170
40,45,C. ANTUNEZ /  E. YAÑEZ,450000,16,-33.42900,-70.60530
38,38,Arriendo Departamento Nuevo Los Leones P,450000,16,-33.43510,-70.60150
41,47,San Juan de Luz / Eliecer Parada,450000,16,-33.43441,-70.58379
38,38,Los Leones- frente a Plaza de la Alcaldesa,450000,16,-33.43509,-70.60155
40,48,Barrio Italia - Metro Salvador,450000,16,-33.43826,-70.62720
40,40,"Los Leones con Pocuro, Frente Plaza La Alcaldesa",450000,16,-33.43509,-70.60155
45,45,Metro Pedro de Valdivia,450000,16,-33.42858,-70.60955
45,50,Metro Los Leones/Av. Providencia / Porta,450000,16,-33.42090,-70.60850
50,56,Metro Salvador,450000,16,-33.43443,-70.62681
64,64,Holanda,450000,16,-33.44360,-70.59730
65,72,Cmdte Sepúlveda 1436,490000,17,-33.44357,-70.61326
36,45,Pedro de Valdivia // Amoblado,490000,17,-33.43060,-70.61020
90,90,Hernando de Aguirre 2389 - Departamento 102,488067,17,-33.43901,-70.59396
78,95,"Luis Thayer Ojeda 133, Providencia - Departamento 402",490000,17,-33.42005,-70.60267
45,50,Plaza Las Lilas,485000,17,-33.42935,-70.59390
60,125,Almirante Simpson s,480000,17,-33.43893,-70.63408
50,55,OJO LO BAJAMOS Andres Bello / La Concepcion AMOBLADO!!!,480000,17,-33.42465,-70.62079
40,40,Manuel Montt / 11 de Septiembre,480000,17,-33.42973,-70.61972
63,76,San Pío X / Hernando de Aguirre,480000,17,-33.42039,-70.60100
45,50,Plaza Las Lilas,485000,17,-33.42935,-70.59390
40,48,Metro Pedro de Valdivia,480000,17,-33.42607,-70.61174
40,40,Pocuro / Los Leones,480000,17,-33.43509,-70.60155
55,59,INES DE SUÁREZ,480000,17,-33.44123,-70.60895
42,45,Europa 2069 - Departamento 501,480000,17,-33.42759,-70.60954
48,52,Elena Blanco / Metro Ines de Suarez .,480000,17,-33.44060,-70.61716
35,40,El Bosque/El Vergel,480000,17,-33.43076,-70.59498
55,59,INES DE SUÁREZ,480000,17,-33.44123,-70.60895
45,48,Metro Pedro de Valdivia,480000,17,-33.43031,-70.60836
70,70,Pedro d 2086e Valdivia,480000,17,-33.44190,-70.60660
66,70,"Avenida Condell, Providencia",480000,17,-33.44746,-70.62570
40,43,General Flores / Metro Manuel Montt,460000,16,-33.42780,-70.61870
70,76,José Manuel Infante / Caupolican,460000,16,-33.44739,-70.61863
35,47,Suecia / Carlos Antunez,480000,17,-33.42696,-70.60527
50,55,Bosque Norte - Carlos Antúnez/Los Leones,460000,16,-33.42760,-70.60390
35,35,Suecia 32,450000,16,-33.42107,-70.60770
83,166,metro los leones,450000,16,-33.43485,-70.61573
40,40,AV. PROVIDENCIA / AV. SALVADOR,450000,16,-33.43425,-70.62696
45,50,PROVIDENCIA - METRO SALVADOR - BAQUEDANO,450000,16,-33.43489,-70.62769
40,40,"Metro Bilbao, 1D/1B + Estacionamiento y bod.",450000,16,-33.43361,-70.58481
31,36,NUEVA PROVIDENCIA 455 - Departamento 2308,450000,16,-33.43485,-70.61573
36,38,Metro Baquedano,450000,16,-33.43506,-70.63410
63,63,Francisco Bilbao / Antonio Varas,450000,16,-33.44012,-70.61420
24,24,Nueva de Lyon/ Costanera Andrés Bello,450000,16,-33.42060,-70.61110
38,38,Mardoqueo Fernández 100,450000,16,-33.42113,-70.60620
35,35,Metro Pedro de Valdivia,450000,16,-33.42547,-70.61827
32,35,Almirante Pastene 70 - Departamento 412,450000,16,-33.42792,-70.61989
50,53,Marín 145,450000,16,-33.44477,-70.62993
40,40,Metro Manuel Montt / Barros Borgoño,450000,16,-33.42949,-70.61879
50,55,Av Andres Bello / La Concepcion LO BAJAMOS!!!,450000,16,-33.42465,-70.62079
70,70,Pedro de Valdivia / Ernesto Muzard,450000,16,-33.44186,-70.60657
42,46,ESPECTACULAR VISTA !!!! PROVIDENCIA 455,450000,16,-33.43489,-70.62769
45,48,Los Crisantemos 700 - Departamento 7,450000,16,-33.42344,-70.59613
50,53,**MUJICA/BARRIO ITALIA/METRO STA.ISABEL - IRARRAZAVAL /BUSTAMANTE / DESOCUPADO/ROLLERS**,450000,16,-33.44800,-70.62950
70,72,Avenida Pedro de Valdivia 2086,450000,16,-33.44186,-70.60657
40,41,"Los Leones con Pocuro, Frente Plaza La Alcaldesa",480000,17,-33.43509,-70.60155
48,50,General Bustamante 76,450000,16,-33.43999,-70.63123
45,50,A PASOS DEL METRO PEDRO DE VALDIVIA,480000,17,-33.42607,-70.61174
50,50,Miguel Claro,480000,17,-33.44052,-70.61708
38,38,Providencia // P. de Valdivia // Amoblad,480000,17,-33.42610,-70.61170
37,39,"SUECIA /LOTA  LADO METRO LOS LEONES  ""ESTUPENDO,  IMPECABLE,  CERCANO BANCOS, RESTAURANTES, PISCINA, GIMNASIO, LAVANDERIA""",480000,17,-33.42235,-70.60741
35,45,ENTRE TOBALABA Y AMAPOLAS,480000,17,-33.42750,-70.59070
37,39,"""SUECIA / LOTA  ESTUPENDO, IMPECABLE,  LADO METRO LOS LEONES,  PISCINA, GIMNASIO,  LAVANDERIA""",480000,17,-33.42235,-70.60741
55,60,"Metro Manuel Montt, Almirante Pastene",480000,17,-33.42725,-70.62010
80,80,Tobalaba/El Vergel,480000,17,-33.42841,-70.58879
40,40,Avenida Los Leones 1300 - Departamento 1001,480000,17,-33.43107,-70.60202
80,86,Tobalaba con Vergel,480000,17,-33.42812,-70.58922
48,48,Metro Pedro de Valdivia - Hotel Neruda,480000,17,-33.42490,-70.61160
45,45,Cristobal Colon/ Marcel Duhaut,479960,17,-33.42752,-70.59066
50,50,Nueva de Lyon - Andrés Bello,470000,17,-33.42075,-70.61113
40,42,158.793 - Antonio Bellet,480000,17,-33.42607,-70.61729
36,44,Carlos Antúnez/Suecia,475208,17,-33.42700,-70.60750
38,43,Metro Colón,475208,17,-33.42752,-70.59066
50,55,ROMAN DIAZ / AV. PROVIDENCIA,475208,17,-33.43060,-70.62270
50,55,Román Diaz / Eliodoro Yañez / Av. Providencia,475208,17,-33.43293,-70.62080
55,55,"Roman Diaz, Depto Amoblado 1Dorm, 1 baño 300",475208,17,-33.43284,-70.62097
55,55,ROMÁN DÍAZ / AVENIDA PROVIDENCIA,475208,17,-33.43293,-70.62080
47,55,MA - Román Díaz/Eliodoro Yáñez,475208,17,-33.43290,-70.62080
55,55,Roman Diaz / Providencia,475208,17,-33.43293,-70.62080
45,45,"EXCLUSIVO LOFT DUPLEX, CON FINAS TERMINACIONES, EN EXCELENTE SECTOR DE PROVIDENCIA, PRÓXIMO A METRO MANUEL MONTT",470000,16,-33.43428,-70.61949
50,50,Avenida Pocuro 3089,470000,16,-33.43099,-70.58602
45,56,Los Leones con Diego de Almagro,470000,16,-33.44042,-70.60284
57,62,MARCHANT PEREIRA // ELIODORO YAÑEZ,470000,16,-33.43154,-70.61286
40,40,Manuel Montt / 11 de Septiembre,470000,16,-33.42973,-70.61972
60,60,"Metro Baquedano, Parque Bustamante",475000,16,-33.43910,-70.63460
48,55,EL VERGEL  / AVDA. EL BOSQUE,470000,16,-33.43124,-70.59613
51,51,Pocuro - Los Leones,470000,16,-33.43520,-70.59940
46,46,Avenida Pocuro 2202,470000,16,-33.43517,-70.60441
40,48,Antonio Varas,470000,16,-33.44515,-70.61199
35,35,metro pedro de valdivia,462000,16,-33.43485,-70.61573
50,65,metro pedro de valdivia,462000,16,-33.43485,-70.61573
35,35,Metro Pedro de Valdivia,450000,16,-33.42547,-70.61827
39,42,Providencia / Guardia Vieja,450000,16,-33.42483,-70.61278
40,44,vecinal 151 - Departamento 86,460000,16,-33.41891,-70.59868
43,61,Carlos Antúnez / Marchant Pereira,460000,16,-33.42923,-70.61221
38,42,"Hotel Sheraton , Cerro San Cristobal",461231,16,-33.42223,-70.62243
57,61,Parque Inés de Suárez,460000,16,-33.44053,-70.61343
38,43,Metro Manuel Montt,460000,16,-33.43120,-70.61930
47,52,Santa Victoria 245 - Departamento 304,460000,16,-33.44595,-70.62796
58,58,NUEVA PROVIDENCIA/ GENERAL DEL CANTO,460000,16,-33.42872,-70.61856
60,65,"Seminario, Providencia - Departamento 128",460000,16,-33.44299,-70.62945
45,45,Metro Pedro de Valdivia,450000,16,-33.42858,-70.60955
55,55,"Silvina Hurtado, Providencia",460000,16,-33.43492,-70.61249
38,38,Arriendo Departamento Nuevo Los Leones P,450000,16,-33.43510,-70.60150
34,34,METRO MANUEL MONTT AMOBLADO,447255,16,-33.42879,-70.61871
40,40,Andrés Bello / Metro Pedro de Valdivia,440000,15,-33.42460,-70.62070
42,50,Suecia / Carlos Antunez,440000,15,-33.42707,-70.60551
44,44,Pocuro - Metro Inés de Suarez,440000,15,-33.43615,-70.60613
50,50,METRO MANUEL MONTT,440000,15,-33.43065,-70.62124
46,48,PROVIDENCIA SANTA BEATRIZ   CON ESTACIONAMIENTO,440000,15,-33.42638,-70.61797
65,65,Bellavista 0868,440000,15,-33.42868,-70.62553
54,54,Metro P Valdivia. Estacionamiento,440000,15,-33.42625,-70.61754
34,34,suecia / nueva providencia,440000,15,-33.42179,-70.60623
35,40,Diego de Velasquez / Guardia Vieja,440000,15,-33.42410,-70.61090
52,60,"Suecia 2561, Providencia",440000,15,-33.44338,-70.60156
56,56,Republica de Cuba,435000,15,-33.42900,-70.59240
47,54,Irarrázaval 2150 - Departamento 714,430000,15,-33.45368,-70.60848
50,50,Metro Tobalaba,430000,15,-33.42346,-70.60059
40,42,Seminario  / Mujica,430000,15,-33.45014,-70.62761
60,60,Metro Inés de Suarez,430000,15,-33.43535,-70.60335
40,45,El Canelo 2749 - Departamento 502,430000,15,-33.42122,-70.59895
85,85,Padre Mariano  / Perez valenzuela,430000,15,-33.42392,-70.61834
50,55,LOS JACINTOS / LOS PENSAMIENTOS,430000,15,-33.43050,-70.58880
35,40,El Bosque / El Vergel,430000,15,-33.43076,-70.59498
38,38,NUEVA PROVIDENCIA - METRO M. MONTT,430000,15,-33.42870,-70.61860
50,50,Pocuro con El Bosque,420000,15,-33.43378,-70.59721
36,41,Diego de Velasquez / Los Leones,430000,15,-33.42420,-70.61090
36,36,Avenida Manuel Montt 111,420000,15,-33.43002,-70.61992
38,40,Doctor Manuel Barros Borgoño 41 - Departamento 308,425000,15,-33.42912,-70.61952
35,37,DEPARTAMENTO COMO NUEVO EN ARRIENDO A PASOS DEL METRO PEDRO DE VALDIVIA Y LOS LEONES,425000,15,-33.42397,-70.61008
43,43,METRO SALVADOR /  AMPLIO Y LUMINOSO,420000,15,-33.43489,-70.62769
46,49,Padre Mariano 128,420000,15,-33.42561,-70.61676
40,45,Vicuña Cifuentes 2247,420000,15,-33.43230,-70.60509
50,55,Darío Urzúa 1990,420000,15,-33.43062,-70.61003
35,40,PROVIDENCIA- DIEGO DE VELASQUEZ,420000,15,-33.42408,-70.61106
42,47,Avenida Pocuro 2275,420000,15,-33.43535,-70.60335
50,55,DPTO PROVIDENCIA 1D 1B Avenida Salvador 980,420000,15,-33.44228,-70.62389
45,48,ELIODORO YANEZ - PEDRO DE VALDIVIA,420000,15,-33.42890,-70.61040
40,45,SUECIA - POCURO - LOS LEONES,420000,15,-33.43238,-70.60358
60,60,Metro Los Leones,420000,15,-33.42159,-70.60986
48,48,Salvador,420000,15,-33.44230,-70.62360
38,41,Andres Bello / Antonio Bellet,420000,15,-33.42465,-70.62079
45,46,Darío Urzúa 1990,420000,15,-33.43062,-70.61020
55,60,Pocuro / Suecia,420000,15,-33.43516,-70.60269
40,40,General Bustamante 96 - Departamento 42,370000,13,-33.44108,-70.63131
30,30,LOS CRISANTEMOS 880 - Departamento 201,350000,12,-33.42458,-70.59568
50,56,Manuel Montt-Manuel Antonio Maira -Miguel Claro,350000,12,-33.44270,-70.61504
30,30,Carlos Antunez / Luis Thayer Ojeda,350000,12,-33.42672,-70.60032
35,35,LOS NAVEGANTES PADRE LETELIER PEDRO DE VALDIVIA NORTE COMUNA DE PROVIDENCIA,350000,12,-33.41610,-70.61400
25,30,Pedro de Valdivia,350000,12,-33.43670,-70.60840
