,supConstruida,terreno,title,valorCLP,valorUF,x,y,valorPesos,evaluation
10870,75.0,81.0,Suecia / Providencia,550000,19,-33.419979999999995,-70.60812,550000,Yes
10871,37.0,40.0,METRO SALVADOR,550000,19,-33.43489,-70.62769,550000,Yes
10872,49.0,55.0,Antonio Bellet / Andres Bello,550000,19,-33.42485,-70.61858000000001,550000,Yes
10873,37.0,40.0,METRO SALVADOR,550000,19,-33.43499,-70.62801,550000,Yes
10874,95.0,100.0,Metro Pedro de Valdivia,556273,19,-33.429359999999996,-70.60505,556273,Yes
10875,48.0,57.0,LOS LEONES / METRO INES DE SUAREZ,554596,19,-33.43846,-70.6141,554596,Yes
10876,68.0,72.0,Av. Los Leones / Bilbao - Amoblado,599000,21,-33.4389,-70.6006,599000,Yes
10877,40.0,40.0,Suecia / Carlos Antunez,590000,21,-33.42696,-70.60526999999999,590000,Yes
10878,60.0,70.0,Praga  525 - Departamento 4,590000,21,-33.444390000000006,-70.62451999999999,590000,Yes
10879,65.0,75.0,Praga  525 - Departamento 1,590000,21,-33.444390000000006,-70.62451999999999,590000,Yes
10880,65.0,70.0,METRO  INES DE SUÁREZ,590000,21,-33.43881,-70.60128,590000,Yes
10881,65.0,70.0,METRO - LOS LEONES - LUJOSO,590000,21,-33.43881,-70.60128,590000,Yes
10882,45.0,50.0,Francisco Antonio Encina 1781 - Departamento 1206,590000,21,-33.42492,-70.61596999999999,590000,Yes
10883,65.0,70.0,METRO - LOS LEONES - LUJOSO,590000,21,-33.43881,-70.60128,590000,Yes
10884,95.0,98.0,Bilbao / Tobalaba,590000,21,-33.43258,-70.58539,590000,Yes
10885,65.0,68.0,DEPARTAMENTO MUY ILUMINADO CERCANO A BARRIO ITALIA,590000,21,-33.444109999999995,-70.61948000000001,590000,Yes
10886,48.0,53.0,Federico Froebel / Antonio Varas,585000,21,-33.43258,-70.61187,585000,Yes
10887,41.0,41.0,"Suecia, Carlos Antúnez",590000,21,-33.427,-70.6048,590000,Yes
10888,40.0,40.0,Departamento Amoblado Sector Suecia - Carlos Antúnez,590000,21,-33.42696,-70.60526999999999,590000,Yes
10889,60.0,66.0,Mayflower / Tobalaba,590000,21,-33.43345,-70.58381,590000,Yes
10890,90.0,100.0,Av. Francisco Bilbao / Av. Tobalaba,590000,21,-33.43265,-70.58563000000001,590000,Yes
10891,65.0,73.0,california 2336,590000,21,-33.43591,-70.60229,590000,Yes
10892,80.0,90.0,FRANCISCO NOGUERA -PROVIDENCIA,590000,21,-33.4237,-70.6133,590000,Yes
10893,90.0,100.0,Av. Francisco Bilbao / Av. Tobalaba,590000,21,-33.43265,-70.58563000000001,590000,Yes
10894,65.0,73.0,california 2336,590000,21,-33.43591,-70.60229,590000,Yes
10895,71.0,77.0,Av. Los Leones / Francisco de Bilbao,590000,21,-33.4387,-70.6003,590000,Yes
10896,65.0,70.0,"SUECIA / PROVIDENCIA  IMPECABLE  AMOBLADO 65 MTS.MAS+TERRAZA  LINDA VISTA NORTE, AMPLIO,LUMINOSO, LADO METRO LOS LEONES",580000,21,-33.42235,-70.6075,580000,Yes
10897,38.0,48.0,Matilde Salamanca/ Federico Froebel,585000,21,-33.4326,-70.6119,585000,Yes
10898,60.0,64.0,Antonio Bellet INCREÍBLE,580000,21,-33.42572,-70.61816999999999,580000,Yes
10899,55.0,57.0,Metro Los Leones/Nueva Providencia/Guard,587022,21,-33.4241,-70.6108,587022,Yes
10900,36.0,38.0,A pasos de Metro Pedro de Valdivia,587022,21,-33.4257,-70.6162,587022,Yes
10901,70.0,114.0,Los Leones / Holanda/Diego de Almagro /,587022,21,-33.4442,-70.5966,587022,Yes
10902,40.0,48.0,AMOBLADO! A PASOS DEL METRO,587022,21,-33.4275,-70.61315,587022,Yes
10903,60.0,70.0,Galvarino Gallardo/Marchant Pereira,587022,21,-33.4309,-70.6157,587022,Yes
10904,83.0,93.0,Padre Mariano / Providencia,580000,20,-33.42561,-70.61676,580000,Yes
10905,50.0,50.0,Plaza las Lilas / Marcel Duhaut,580000,20,-33.42888,-70.59349,580000,Yes
10906,60.0,64.0,Antonio Bellet INCREÍBLE,580000,20,-33.42572,-70.61816999999999,580000,Yes
10907,70.0,70.0,Alférez Real 1041 - Departamento 65,580000,20,-33.43928,-70.61939,580000,Yes
10908,50.0,60.0,Arriendo Departamento Nuevo 1 Dormitorio,580000,20,-33.4351,-70.6015,580000,Yes
10909,70.0,70.0,Alberto Henckel / Los Leones,580000,20,-33.43005,-70.60308,580000,Yes
10910,65.0,70.0,METRO - LOS LEONES - NEW,580000,20,-33.43881,-70.60128,580000,Yes
10911,79.0,79.0,Bustos 2319 - Departamento 502,580000,20,-33.43965,-70.60149,580000,Yes
10912,78.0,80.0,Manuel Montt con Providencia,580000,20,-33.42902,-70.6201,580000,Yes
10913,80.0,90.0,Avenida Pedro de Valdivia  /  Europa,580000,20,-33.42772,-70.61053000000001,580000,Yes
10914,85.0,90.0,GALVARINO GALLARDO /  ANTONIO VARAS,580000,20,-33.43136,-70.61591999999999,580000,Yes
10915,65.0,65.0,Metro Salvador,550000,19,-33.43549,-70.62023,550000,Yes
10916,80.0,80.0,Metro Manuel Montt,550000,19,-33.42902,-70.6201,550000,Yes
10917,55.0,60.0,Metro Los Leones / Metro P. de Valdivia,550000,19,-33.42406,-70.61095,550000,Yes
10918,64.0,77.0,Rancagua / Italia,550000,19,-33.44025,-70.62677,550000,Yes
10919,37.0,40.0,METRO SALVADOR,550000,19,-33.43489,-70.62769,550000,Yes
10920,65.0,67.0,Ricardo Lyon / Austria,550000,19,-33.434940000000005,-70.60565,550000,Yes
10921,72.0,77.0,Manuel Montt esquina Providencia,550000,19,-33.4285,-70.6195,550000,Yes
10922,31.0,31.0,Nueva de Lyon/ Andrés Bello Costanera,550000,19,-33.4206,-70.6111,550000,Yes
10923,75.0,75.0,Vistas al  Oriente (Amobla,550000,19,-33.43023,-70.62272,550000,Yes
10924,60.0,68.0,Barrio Italia / Condell,550000,19,-33.4478,-70.6258,550000,Yes
10925,66.0,66.0,Depto Providencia,550000,19,-33.42713,-70.61565999999999,550000,Yes
10926,70.0,70.0,"California, R. Lyon/Suecia",550000,19,-33.43609,-70.60348,550000,Yes
10927,90.0,100.0,Pedro de Valdivia Dario Urzua,550000,19,-33.430279999999996,-70.60996,550000,Yes
10928,58.0,61.0,Suecia / Pedro Lautaro Ferrer,550000,19,-33.44486,-70.60105,550000,Yes
10929,115.0,124.0,Av El Bosque / La Camelias,550000,19,-33.4227,-70.598,550000,Yes
10930,70.0,88.0,Los Nogales/Carlos Antunez,550000,19,-33.4276,-70.6044,550000,Yes
10931,40.0,44.0,salvador,550000,19,-33.4348,-70.6279,550000,Yes
10932,48.0,50.0,Cómodo Departamento - Manuel Montt,550000,19,-33.4271,-70.6188,550000,Yes
10933,80.0,181.0,guardia vieja 260 - Departamento 22,550000,19,-33.42474,-70.60972,550000,Yes
10934,70.0,75.0,Miguel Claro 867,550000,19,-33.43737,-70.61904,550000,Yes
10935,66.0,70.0,tobalaba / pocuro,550000,19,-33.43013,-70.5865,550000,Yes
10936,90.0,108.0,Miguel Claro / Eliodoro Yañez,550000,19,-33.433009999999996,-70.62009,550000,Yes
11326,40.0,45.0,Avenida Nueva Providencia 1372,30000,1,-33.42879,-70.61871,30000,Yes
11327,60.0,60.0,"Miguel Claro 190, Providencia",480000,17,-33.43125,-70.62033000000001,480000,Yes
11328,54.0,56.0,Avenida Manuel Montt 175,480000,17,-33.430440000000004,-70.61946999999999,480000,Yes
11329,70.0,80.0,El Bosque Sur / Copihues.,550000,19,-33.42452,-70.59698,550000,Yes
11331,69.0,82.0,Génova 2060,640000,22,-33.42948,-70.60871999999999,640000,Yes
11332,70.0,80.0,Metro Manuel Montt,559068,20,-33.43277,-70.61983000000001,559068,Yes
11359,100.0,105.0,Suecia 2040,650000,23,-33.43855,-70.60195,650000,Yes
11362,88.0,103.0,Doctor Roberto del Río 1620 - Departamento 401,650000,23,-33.433209999999995,-70.59871,650000,Yes
11363,75.0,75.0,Antonio Varas 855 - Departamento 305,642929,23,-33.43515,-70.6153,642929,Yes
11364,85.0,85.0,Doctor Roberto del Río entre Pocuro Y francisco Bilbao,650000,23,-33.43381,-70.59852,650000,Yes
11365,69.0,82.0,Génova 2060 - Departamento 1203,640000,22,-33.42948,-70.60871999999999,640000,Yes
11366,70.0,75.0,Román Díaz esquina Valenzuela Castillo,642929,23,-33.43588,-70.6202,642929,Yes
11367,95.0,100.0,"Eliodoro Yáñez, metro Salvador",640000,22,-33.43261,-70.62267,640000,Yes
11368,53.0,60.0,República de Cuba 1530 - Departamento 606,630000,22,-33.429840000000006,-70.59186,630000,Yes
11369,80.0,80.0,KF- Metro Los Leones,630000,22,-33.425,-70.6061,630000,Yes
11370,60.0,70.0,Dario Urzua/Matilde Salamanca,600000,21,-33.431670000000004,-70.61418,600000,Yes
11371,63.0,63.0,Metro Inés de Suárez,600000,21,-33.43588,-70.60481,600000,Yes
11372,85.0,95.0,Marcel Duhaut 2890,620000,22,-33.428540000000005,-70.59295,620000,Yes
11373,95.0,100.0,Carlos Antúnez con Los Leones,600000,21,-33.42745,-70.60238000000001,600000,Yes
11374,77.0,77.0,San Juan de Luz 4186,600000,21,-33.43424,-70.58389,600000,Yes
11375,120.0,130.0,Capullo 2245,600000,21,-33.42566,-70.60745,600000,Yes
11376,67.0,75.0,"Avenida Manuel Montt Esquina Eliodoro Yañez, Providencia",620566,22,-33.43392,-70.617,620566,Yes
11377,95.0,131.0,"Hernando de Aguirre 2389, Providencia, Chile - Departamento 201",600000,21,-33.43145,-70.60933,600000,Yes
11378,65.0,70.0,Los Leones/Bustos,599000,21,-33.43963,-70.60056999999999,599000,Yes
11379,75.0,85.0,"Pocuro 2425, Providencia",595408,21,-33.43145,-70.60933,595408,Yes
11380,55.0,55.0,Las Violetas / Suecia,590000,21,-33.43391,-70.60398,590000,Yes
11381,70.0,80.0,metro pedro de valdivia,587022,21,-33.43011,-70.61197,587022,Yes
11382,65.0,75.0,"Marchant Pereira 1171, Providencia - Departamento 1106",570000,20,-33.43464,-70.61088000000001,570000,Yes
11383,62.0,67.0,Miguel Claro 585 - Departamento Piso 5,580000,20,-33.4342,-70.61967,580000,Yes
11385,65.0,70.0,"Pocuro/Bilbao, Providencia",560000,20,-33.431540000000005,-70.60924,560000,Yes
11386,90.0,90.0,"Antonio Varas 106, Providencia",570000,20,-33.42869,-70.61699,570000,Yes
11387,80.0,90.0,"Diego de Almagro, Providencia - Departamento 302",560000,20,-33.43489,-70.58511999999999,560000,Yes
11410,90.0,90.0,METRO PEDRO DE VALDIVIA / INES DE SUAREZ,550000,19,-33.43298,-70.61129,550000,Yes
11412,90.0,90.0,Av. Holanda / Carmen Sylva,550000,19,-33.42484,-70.60211,550000,Yes
11413,100.0,95.0,"Padre Mariano, Providencia",550000,19,-33.424820000000004,-70.61734,550000,Yes
11414,70.0,70.0,General Bustamante 130,550000,19,-33.4422,-70.63098000000001,550000,Yes
11415,60.0,70.0,"Alberto Henckel, Providencia",550000,19,-33.429790000000004,-70.60478,550000,Yes
11416,93.0,100.0,"Av. Providencia, Providencia",550000,19,-33.42801,-70.61838,550000,Yes
11417,80.0,80.0,metro colon,550000,19,-33.42888,-70.59345,550000,Yes
11418,80.0,80.0,"Marcel Duhaut, Providencia",550000,19,-33.42879,-70.59354,550000,Yes
11419,75.0,75.0,"Tomás Guevara 2954, Providencia",550000,19,-33.42845,-70.59081,550000,Yes
11420,74.0,74.0,Monitor Araucano 0602,540000,19,-33.42944,-70.62899,540000,Yes
11421,53.0,63.0,Metro Colón,540000,19,-33.42633,-70.59255999999999,540000,Yes
11422,90.0,95.0,Metro Pedro de Valdivia,550000,19,-33.428779999999996,-70.61372,550000,Yes
11423,60.0,60.0,Suecia - Providencia,530000,19,-33.422670000000004,-70.60609000000001,530000,Yes
11424,80.0,84.0,Diego de Almagro/ Lyon,530000,18,-33.443290000000005,-70.60348,530000,Yes
11425,50.0,50.0,Avenida Pedro de Valdivia 2360,520000,18,-33.44424,-70.60625999999999,520000,Yes
11426,50.0,50.0,"Padre Mariano, Providencia - Departamento 87",500000,17,-33.4248,-70.61735999999999,500000,Yes
11427,60.0,60.0,General Flores 30,500000,17,-33.42775,-70.61871,500000,Yes
11428,70.0,75.0,Antonio Varas 1472,500000,17,-33.44043,-70.61288,500000,Yes
11429,60.0,65.0,Avenida Andrés Bello 1555 - Departamento 1008,500000,17,-33.424640000000004,-70.61903000000001,500000,Yes
11430,60.0,60.0,Avenida Nueva Providencia 1372,500000,17,-33.42879,-70.61871,500000,Yes
11431,62.0,64.0,metro salvador,495000,17,-33.428540000000005,-70.62515,495000,Yes
11432,45.0,45.0,Avenida Pocuro 2202,470000,16,-33.434940000000005,-70.6042,470000,Yes
11433,58.0,58.0,"Ramón Carnicer 17, Providencia",480000,17,-33.4384,-70.6333,480000,Yes
11434,70.0,70.0,Avenida Los Leones con Eliodoro Yáñez,495000,17,-33.42951,-70.60268,495000,Yes
11435,70.0,70.0,Carlos Antúnez 2066 - Departamento 403,500000,17,-33.42837,-70.60954,500000,Yes
11436,50.0,50.0,Metro Colón,475208,17,-33.43031,-70.59087,475208,Yes
11437,55.0,55.0,Ernesto Muzard 2024,470000,16,-33.44177,-70.60625999999999,470000,Yes
11438,48.0,52.0,Luis thayer ojeda,461231,16,-33.42926,-70.59888000000001,461231,Yes
11439,42.0,48.0,embajada Japón,450000,16,-33.42665,-70.60775,450000,Yes
11440,40.0,40.0,"Padre Mariano 87, Providencia",470000,16,-33.42557,-70.61596,470000,Yes
11441,38.0,40.0,"Avenida El Cerro 1731, Providencia - Departamento 1607",461231,16,-33.43145,-70.60933,461231,Yes
11442,45.0,50.0,Jose Manuel Infante / Santa Isabel,460000,16,-33.44692,-70.61877,460000,Yes
11443,45.0,50.0,José Manuel Infante / Santa Isabel,460000,16,-33.441359999999996,-70.62066,460000,Yes
11444,40.0,45.0,Santa Magdalena 10,450000,16,-33.4212,-70.60925999999999,450000,Yes
11445,50.0,53.0,Tobalaba con Pocuro,430000,15,-33.4299,-70.58726999999999,430000,Yes
11446,39.0,47.0,Eduardo de La Barra 1444,430000,15,-33.445190000000004,-70.61203,430000,Yes
11447,45.0,48.0,Concordia 2260 - Departamento 22,430000,15,-33.424479999999996,-70.60764,430000,Yes
11448,45.0,50.0,Metro Francisco Bilbao,420000,15,-33.43329,-70.5839,420000,Yes
11449,50.0,60.0,Plaza Las Lilas/Metro Colon,430000,15,-33.427620000000005,-70.5922,430000,Yes
11450,45.0,52.0,"Av. Nueva Providencia, Providencia - Departamento 2170",440000,15,-33.42266,-70.6097,440000,Yes
11451,55.0,55.0,"Padre Mariano 87, Providencia",450000,16,-33.42557,-70.61596,450000,Yes
11452,55.0,55.0,Mariategui / Los Leones,420000,15,-33.43776,-70.59951,420000,Yes
11453,52.0,52.0,Metro Los Leones,420000,15,-33.42307,-70.6108,420000,Yes
11454,40.0,43.0,Lota 2586,400000,14,-33.422290000000004,-70.60154,400000,Yes
11455,44.0,49.0,Eliodoro Yañez con Antonio Varas,415000,14,-33.43327,-70.61325,415000,Yes
11456,40.0,44.0,"Av. Francisco Bilbao, Providencia",400000,14,-33.438359999999996,-70.60738,400000,Yes
11457,35.0,40.0,Marchant Pereira 1085 - Departamento 504,400000,14,-33.43419,-70.61106,400000,Yes
11458,43.0,46.0,Padre Mariano 192 - Departamento 40,400000,14,-33.42516,-70.61721,400000,Yes
11459,37.0,37.0,"Metro colón, pequeña calle muy silenciosa",395000,14,-33.42828,-70.5904,395000,Yes
11460,33.0,36.0,General Flores 30 - Departamento 202,390000,13,-33.42775,-70.61869,390000,Yes
11461,33.0,35.0,Antonio Bellet 90,390000,13,-33.42646,-70.61726,390000,Yes
11462,40.0,40.0,Puyehue 1414 - Departamento 303,390000,13,-33.44031,-70.61411,390000,Yes
11463,40.0,45.0,Barrio Italia,370000,13,-33.44421,-70.62653,370000,Yes
11464,28.0,28.0,Almirante Pastene 70,335000,12,-33.4279,-70.61981999999999,335000,Yes
11465,35.0,35.0,Avenida Ricardo Lyon 1655 - Departamento 306,350000,12,-33.43629,-70.60461,350000,Yes
11466,34.0,34.0,Carlos Antúnez 2319,340000,12,-33.42749,-70.60511,340000,Yes
11467,30.0,30.0,Metro Los Leones,380000,13,-33.4209,-70.6076,380000,Yes
11468,30.0,30.0,Juana de Arco 2080 - Departamento 94,300000,10,-33.42662,-70.60972,300000,Yes
11469,80.0,85.0,Avenida Ricardo Lyon 400,300000,10,-33.42536,-70.60806,300000,Yes
11470,28.0,28.0,Avenida Nueva Providencia,300000,10,-33.42405,-70.61133000000001,300000,Yes
11471,18.0,18.0,Santa Isabel 940,200000,7,-33.444790000000005,-70.61903000000001,200000,Yes
11472,30.0,30.0,"Francisco Antonio Encina, Providencia - Departamento 1781",55000,1,-33.42475,-70.61612,55000,Yes
11473,20.0,20.0,Arzobispo Vicuña /Metro Plaza Italia/,230000,8,-33.43785,-70.62978000000001,230000,Yes
11474,40.0,45.0,"Barros Borgoño, Providencia - Departamento 41",42000,1,-33.43034,-70.61839,42000,Yes
11475,12.0,12.0,Metro Pedro de Valdivia,290000,10,-33.42505,-70.61389,290000,Yes
11476,80.0,86.0,"Diego de Velásquez, Providencia",40000,1,-33.42389,-70.61034000000001,40000,Yes
11477,1.0,2.0,"Barros Borgoño, Providencia",35000,1,-33.43034,-70.61839,35000,Yes
11478,1.0,2.0,Isidorita 151,35000,1,-33.422290000000004,-70.60739000000001,35000,Yes
11479,80.0,86.0,"Pedro de Valdivia, Providencia",35000,1,-33.42496,-70.61398,35000,Yes
11480,35.0,40.0,General Flores 60.,35000,1,-33.42765,-70.61886,35000,Yes
11481,1.0,2.0,Isidorita 151,35000,1,-33.422290000000004,-70.60739000000001,35000,Yes
11482,45.0,45.0,Av La Travesia  6867,285000,10,-33.41087,-70.83578,285000,Yes
11483,70.0,74.0,Entre Teniente Cruz y Av Los Pajaritos,500000,17,-33.46882,-70.73543000000001,500000,Yes
11484,65.0,69.0,Avenida Ramón Freire 7179 - Departamento 1107,460000,16,-33.46924,-70.73380999999999,460000,Yes
11485,34.0,34.0,metro barrancas,370000,13,-33.44364,-70.74144,370000,Yes
11486,53.0,53.0,Claudio Arrau 7152,350000,12,-33.45491,-70.73926,350000,Yes
11487,50.0,50.0,Comodo depto en condominio cerrado Pudahuel,350000,12,-33.454029999999996,-70.75985,350000,Yes
11489,74.0,74.0,viña del valle 8890,410000,14,-33.45203,-70.76309,410000,Yes
11490,62.0,66.0,Claudio Arrau/ 3dorm/ Estacionamiento,390000,13,-33.45277,-70.74715,390000,Yes
11491,59.0,64.0,claudio arrau 7324,430000,15,-33.45395,-70.74152,430000,Yes
11492,60.0,60.0,Avenida Ramón Freire 7179,350000,12,-33.46902,-70.73368,350000,Yes
11493,53.0,56.0,claudio arrau  324,370000,13,-33.44843,-70.77551,370000,Yes
11494,55.0,55.0,Metro Laguna Sur - Metro Laguna Sur,380000,13,-33.4544,-70.7391,380000,Yes
11495,49.0,52.0,Diagonal Tte Cruz 557,330000,11,-33.4557,-70.74103000000001,330000,Yes
11496,52.0,55.0,Metro Pudahuel - San Pablo / 2D - 2B + est,300000,10,-33.44468,-70.74956,300000,Yes
11497,50.0,53.0,La Travesía 6988 - Departamento 31,280000,10,-33.45854,-70.73403,280000,Yes
11498,60.0,55.0,Claudio Arrau,350000,12,-33.452,-70.7491,350000,Yes
11499,50.0,50.0,"ARRIENDO DEPARTAMENTO REMODELACION, QUILICURA",400000,14,-33.3568,-70.74667,400000,Yes
11500,50.0,54.0,"ARRIENDO LINDO DEPARTAMENTO, QUILICURA",350000,12,-33.35683,-70.74677,350000,Yes
11501,48.0,48.0,Calle San Enrique / Calle Volcán Licancabur,300000,10,-33.3886,-70.66281,300000,Yes
11502,45.0,47.0,Pedro Riveros,330000,11,-33.3795,-70.7251,330000,Yes
11503,60.0,60.0,San Luis de Quilicura - San Luis/ Volcán,280000,10,-33.3638,-70.744,280000,Yes
11504,48.0,53.0,metro lourdes,450000,16,-33.43183,-70.6923,450000,Yes
11505,25.0,25.0,Metro Gruta Lourdes,260000,9,-33.43803,-70.69038,260000,Yes
11506,42.0,46.0,Dep. 1D / 1B / a boca de metro Lourdes .,320000,11,-33.43846,-70.6913,320000,Yes
11507,49.0,50.0,San Pablo 4025 - Departamento 614,380000,13,-33.4374,-70.69015,380000,Yes
11508,40.0,42.0,JUAN DE BARROS / METRO GRUTA DE LOURDES,380000,13,-33.4308,-70.6877,380000,Yes
11509,47.0,47.0,Pedro León Ugalde 864 - Departamento 305,365000,13,-33.44245,-70.69948000000001,365000,Yes
11510,45.0,48.0,Como nuevo. Frente metro Gruta de Lourdes,380000,13,-33.43846,-70.6913,380000,Yes
11511,46.0,46.0,METRO GRUTA LOURDES / SAN PABLO,365000,13,-33.43779,-70.69032,365000,Yes
11512,49.0,50.0,San Pablo 4025 - Departamento 402,380000,13,-33.4374,-70.69015,380000,Yes
11513,47.0,49.0,Juan de Barros 3885,370000,13,-33.4311,-70.6876,370000,Yes
11514,70.0,70.0,Carrascal 5081,380000,13,-33.42049,-70.70196999999999,380000,Yes
11515,50.0,50.0,Pedro León Ugalde 864,365000,13,-33.44245,-70.69948000000001,365000,Yes
11516,46.0,76.0,RADAL - MAPOCHO,350000,12,-33.4291,-70.70478,350000,Yes
11517,56.0,56.0,GASPAR DE ORENSE  897,360000,12,-33.44181,-70.7001,360000,Yes
11518,50.0,50.0,Juan de Barros - Poeta Pedro Prado,350000,12,-33.4311,-70.6876,350000,Yes
11519,47.0,50.0,SAN PABLO / METRO GRUTA LOURDES,350000,12,-33.4377,-70.6902,350000,Yes
11520,30.0,32.0,Gaspar de Orense 897,340000,12,-33.44181,-70.7001,340000,Yes
11521,47.0,49.0,patricio lynch 1650,330000,11,-33.426559999999995,-70.68406,330000,Yes
11522,55.0,55.0,Martínez de Rozas/Metro Gruta de Lourdes,330000,11,-33.43521,-70.69134,330000,Yes
11523,46.0,46.0,(ADM) Santo Domingo 4272,340000,12,-33.4397,-70.69256,340000,Yes
11524,47.0,50.0,Juan de Barros 3885,330000,11,-33.43112,-70.68762,330000,Yes
11525,40.0,40.0,RADAL / METRO BLANQUEADO,330000,11,-33.44404,-70.70271,330000,Yes
11526,62.0,68.0,Martínez de Rozas 4449,450000,16,-33.43543,-70.69539,450000,Yes
11527,58.0,62.0,Martínez de Rozas 4449,400000,14,-33.43543,-70.69539,400000,Yes
11528,46.0,48.0,Plaza México-Quidora - Cruchaga Montt /,330000,11,-33.4434,-70.6951,330000,Yes
11529,30.0,34.0,"Salida Metro Gruta de Lourdes, Línea 5.",350000,12,-33.43855,-70.69121,350000,Yes
11530,49.0,51.0,Metro Gruta Lourdes / San Pablo 3610,360000,12,-33.43183,-70.6923,360000,Yes
11531,52.0,52.0,Catedral 4245 - Departamento 2005,370000,13,-33.44073,-70.69248,370000,Yes
11532,36.0,36.0,General Barbosa 1149,320000,11,-33.43732,-70.68963000000001,320000,Yes
11533,40.0,45.0,Patria Nva 716 - Departamento 1807,330000,11,-33.43846,-70.6913,330000,Yes
11534,25.0,27.0,Compañía 4464,250000,8,-33.44258,-70.69566,250000,Yes
11535,65.0,67.0,San Pablo 4050,480000,17,-33.4378,-70.6903,480000,Yes
11536,36.0,36.0,General Barbosa 1149,320000,11,-33.43732,-70.68963000000001,320000,Yes
11537,25.0,25.0,"San Pablo 4025, Quinta Normal - Departamento 1307",250000,8,-33.43765,-70.69031,250000,Yes
11538,24.0,24.0,Frente Metro Gruta de Lourdes,230000,8,-33.43775,-70.69125,230000,Yes
11539,64.0,64.0,portales 2895 - Departamento 118,460000,16,-33.44319,-70.6753,460000,Yes
11540,47.0,47.0,Mapocho con Rivas Vicuña,430000,15,-33.4266,-70.6841,430000,Yes
11541,64.0,64.0,portales 2895 - Departamento 104,460000,16,-33.44319,-70.6753,460000,Yes
11542,64.0,64.0,portales 2895 - Departamento 118,410000,14,-33.44319,-70.6753,410000,Yes
11543,64.0,64.0,portales 2895 - Departamento 104,410000,14,-33.44319,-70.6753,410000,Yes
11544,58.0,61.0,GENERAL VELASQUEZ,400000,14,-33.43546,-70.69549,400000,Yes
11545,49.0,52.0,San Pablo / Alcerreca,450000,16,-33.4374,-70.69015,450000,Yes
11546,47.0,49.0,San Pablo,430000,15,-33.4374,-70.6902,430000,Yes
11547,54.0,54.0,"Departamento 2D + 2B+ 1E /Metro Lourdes, Quinta Normal",400000,14,-33.43784,-70.69028,400000,Yes
11548,32.0,35.0,Metro Gruta de Lourdes,320000,11,-33.4374,-70.69015,320000,Yes
11549,53.0,57.0,Metro Gruta de Lourdes,400000,14,-33.43784,-70.69028,400000,Yes
11550,26.0,26.0,portales 2895 - Departamento 302,320000,11,-33.44319,-70.6753,320000,Yes
11551,48.0,51.0,San Pablo 4025,400000,14,-33.4374,-70.69015,400000,Yes
11552,40.0,40.0,Metro Gruta de Lourdes,290000,10,-33.4398,-70.6938,290000,Yes
11553,32.0,35.0,San Pablo 4025,290000,10,-33.4374,-70.69015,290000,Yes
11554,65.0,68.0,General Barbosa 1449 - Departamento 1149,390000,13,-33.43357,-70.68959,390000,Yes
11555,26.0,26.0,portales 2895 - Departamento 302,270000,9,-33.44319,-70.6753,270000,Yes
11556,28.0,28.0,San Pablo 4025,280000,10,-33.4374,-70.69015,280000,Yes
11557,30.0,37.0,CATEDRAL  / METRO GRUTA LOURDES,271148,9,-33.44073,-70.69248,271148,Yes
